Time,Status,Stabilization_Time,Position_Error_m,Angle_Error_deg,Active_Thrusters,Solve_Time_s,Next_Update_s
0.0450,Traveling to Target (t = 0.0s),,1.41421,0.00,"[1, 3]",0.0108,0.0500
0.0950,Traveling to Target (t = 0.1s),,1.41414,0.00,"[1, 3]",0.0087,0.1000
0.1450,Traveling to Target (t = 0.1s),,1.41391,0.00,"[1, 3]",0.0032,0.1500
0.1950,Traveling to Target (t = 0.2s),,1.41352,0.00,"[1, 3]",0.0029,0.2000
0.2450,Traveling to Target (t = 0.2s),,1.41298,0.00,"[1, 3]",0.0150,0.2500
0.2950,Traveling to Target (t = 0.3s),,1.41229,0.00,"[1, 3]",0.0030,0.3000
0.3450,Traveling to Target (t = 0.3s),,1.41145,0.00,"[1, 3]",0.0032,0.3500
0.3950,Traveling to Target (t = 0.4s),,1.41045,0.00,"[1, 3]",0.0051,0.4000
0.4450,Traveling to Target (t = 0.4s),,1.40930,0.00,"[1, 3]",0.0043,0.4500
0.4950,Traveling to Target (t = 0.5s),,1.40799,0.00,"[1, 3]",0.0044,0.5000
0.5450,Traveling to Target (t = 0.5s),,1.40653,0.00,"[1, 3]",0.0028,0.5500
0.5950,Traveling to Target (t = 0.6s),,1.40492,0.00,"[1, 3]",0.0088,0.6000
0.6450,Traveling to Target (t = 0.6s),,1.40315,0.00,"[1, 3]",0.0038,0.6500
0.6950,Traveling to Target (t = 0.7s),,1.40123,0.00,"[1, 3]",0.0057,0.7000
0.7450,Traveling to Target (t = 0.7s),,1.39916,0.00,"[1, 3]",0.0029,0.7500
0.7950,Traveling to Target (t = 0.8s),,1.39693,0.00,"[1, 3]",0.0053,0.8000
0.8450,Traveling to Target (t = 0.8s),,1.39455,0.00,"[1, 3]",0.0044,0.8500
0.8950,Traveling to Target (t = 0.9s),,1.39201,0.00,"[1, 3]",0.0030,0.9000
0.9450,Traveling to Target (t = 0.9s),,1.38932,0.00,"[1, 3]",0.0090,0.9500
0.9950,Traveling to Target (t = 1.0s),,1.38648,0.00,"[1, 3]",0.0060,1.0000
1.0450,Traveling to Target (t = 1.0s),,1.38348,0.00,"[1, 3]",0.0041,1.0500
1.0950,Traveling to Target (t = 1.1s),,1.38033,0.00,"[1, 3]",0.0047,1.1000
1.1450,Traveling to Target (t = 1.1s),,1.37703,0.00,"[1, 3]",0.0042,1.1500
1.1950,Traveling to Target (t = 1.2s),,1.37357,0.00,"[1, 3]",0.0042,1.2000
1.2450,Traveling to Target (t = 1.2s),,1.36996,0.00,"[1, 3]",0.0043,1.2500
1.2950,Traveling to Target (t = 1.3s),,1.36620,0.00,"[1, 3]",0.0056,1.3000
1.3450,Traveling to Target (t = 1.3s),,1.36228,0.00,"[1, 3]",0.0079,1.3500
1.3950,Traveling to Target (t = 1.4s),,1.35821,0.00,"[1, 3]",0.0062,1.4000
1.4450,Traveling to Target (t = 1.4s),,1.35398,0.00,"[1, 3]",0.0068,1.4500
1.4950,Traveling to Target (t = 1.5s),,1.34960,0.00,"[1, 3]",0.0057,1.5000
1.5450,Traveling to Target (t = 1.5s),,1.34507,0.00,"[1, 3]",0.0042,1.5500
1.5950,Traveling to Target (t = 1.6s),,1.34039,0.00,"[1, 3]",0.0041,1.6000
1.6450,Traveling to Target (t = 1.6s),,1.33555,0.00,"[1, 3]",0.0043,1.6500
1.6950,Traveling to Target (t = 1.7s),,1.33055,0.00,"[1, 3]",0.0042,1.7000
1.7450,Traveling to Target (t = 1.7s),,1.32541,0.00,"[1, 3]",0.0044,1.7500
1.7950,Traveling to Target (t = 1.8s),,1.32010,0.00,"[1, 3]",0.0044,1.8000
1.8450,Traveling to Target (t = 1.8s),,1.31465,0.00,"[1, 3]",0.0066,1.8500
1.8950,Traveling to Target (t = 1.9s),,1.30904,0.00,"[1, 3]",0.0044,1.9000
1.9450,Traveling to Target (t = 1.9s),,1.30328,0.00,"[1, 3]",0.0077,1.9500
1.9950,Traveling to Target (t = 2.0s),,1.29737,0.00,"[1, 3]",0.0043,2.0000
2.0450,Traveling to Target (t = 2.0s),,1.29130,0.00,"[1, 3]",0.0044,2.0500
2.0950,Traveling to Target (t = 2.1s),,1.28507,0.00,"[1, 3]",0.0043,2.1000
2.1450,Traveling to Target (t = 2.1s),,1.27870,0.00,"[1, 3]",0.0065,2.1500
2.1950,Traveling to Target (t = 2.2s),,1.27217,0.00,"[1, 3]",0.0043,2.2000
2.2450,Traveling to Target (t = 2.2s),,1.26548,0.00,"[1, 3]",0.0138,2.2500
2.2950,Traveling to Target (t = 2.3s),,1.25865,0.00,"[1, 3]",0.0054,2.3000
2.3450,Traveling to Target (t = 2.3s),,1.25166,0.00,"[1, 3]",0.0094,2.3500
2.3950,Traveling to Target (t = 2.4s),,1.24451,0.00,"[1, 3]",0.0044,2.4000
2.4450,Traveling to Target (t = 2.4s),,1.23721,0.00,"[1, 3]",0.0034,2.4500
2.4950,Traveling to Target (t = 2.5s),,1.22976,0.00,"[1, 3]",0.0044,2.5000
2.5450,Traveling to Target (t = 2.5s),,1.22216,0.00,"[1, 3]",0.0046,2.5500
2.5950,Traveling to Target (t = 2.6s),,1.21440,0.00,"[1, 3]",0.0041,2.6000
2.6450,Traveling to Target (t = 2.6s),,1.20649,0.00,"[1, 3]",0.0049,2.6500
2.6950,Traveling to Target (t = 2.7s),,1.19842,0.00,"[1, 3]",0.0070,2.7000
2.7450,Traveling to Target (t = 2.7s),,1.19020,0.00,"[1, 3]",0.0030,2.7500
2.7950,Traveling to Target (t = 2.8s),,1.18183,0.00,"[1, 3]",0.0156,2.8000
2.8450,Traveling to Target (t = 2.8s),,1.17330,0.00,"[1, 3]",0.0060,2.8500
2.8950,Traveling to Target (t = 2.9s),,1.16462,0.00,"[1, 3]",0.0058,2.9000
2.9450,Traveling to Target (t = 2.9s),,1.15578,0.00,"[1, 3]",0.0045,2.9500
2.9950,Traveling to Target (t = 3.0s),,1.14680,0.00,"[1, 3]",0.0120,3.0000
3.0450,Traveling to Target (t = 3.0s),,1.13766,0.00,"[1, 3]",0.0043,3.0500
3.0950,Traveling to Target (t = 3.1s),,1.12836,0.00,"[1, 3]",0.0046,3.1000
3.1450,Traveling to Target (t = 3.1s),,1.11891,0.00,"[1, 3]",0.0041,3.1500
3.1950,Traveling to Target (t = 3.2s),,1.10931,0.00,"[1, 3]",0.0046,3.2000
3.2450,Traveling to Target (t = 3.2s),,1.09955,0.00,"[1, 3]",0.0064,3.2500
3.2950,Traveling to Target (t = 3.3s),,1.08964,0.00,"[1, 3]",0.0029,3.3000
3.3450,Traveling to Target (t = 3.3s),,1.07958,0.00,"[1, 3]",0.0046,3.3500
3.3950,Traveling to Target (t = 3.4s),,1.06936,0.00,"[1, 3]",0.0040,3.4000
3.4450,Traveling to Target (t = 3.4s),,1.05899,0.00,"[1, 3]",0.0065,3.4500
3.4950,Traveling to Target (t = 3.5s),,1.04847,0.00,"[1, 3]",0.0046,3.5000
3.5450,Traveling to Target (t = 3.5s),,1.03779,0.00,"[1, 3]",0.0029,3.5500
3.5950,Traveling to Target (t = 3.6s),,1.02696,0.00,"[1, 3]",0.0047,3.6000
3.6450,Traveling to Target (t = 3.6s),,1.01598,0.00,"[1, 3]",0.0036,3.6500
3.6950,Traveling to Target (t = 3.7s),,1.00484,0.00,"[1, 3]",0.0029,3.7000
3.7450,Traveling to Target (t = 3.7s),,0.99355,0.00,"[1, 3]",0.0049,3.7500
3.7950,Traveling to Target (t = 3.8s),,0.98210,0.00,"[1, 3]",0.0030,3.8000
3.8450,Traveling to Target (t = 3.8s),,0.97050,0.00,"[1, 3]",0.0042,3.8500
3.8950,Traveling to Target (t = 3.9s),,0.95875,0.00,"[1, 3]",0.0030,3.9000
3.9450,Traveling to Target (t = 3.9s),,0.94684,0.00,"[1, 3]",0.0049,3.9500
3.9950,Traveling to Target (t = 4.0s),,0.93478,0.00,"[1, 3]",0.0030,4.0000
4.0450,Traveling to Target (t = 4.0s),,0.92257,0.00,"[1, 3]",0.0036,4.0500
4.0950,Traveling to Target (t = 4.1s),,0.91021,0.00,"[1, 3]",0.0074,4.1000
4.1450,Traveling to Target (t = 4.1s),,0.89769,0.00,"[1, 3]",0.0144,4.1500
4.1950,Traveling to Target (t = 4.2s),,0.88501,0.00,"[1, 3]",0.0049,4.2000
4.2450,Traveling to Target (t = 4.2s),,0.87218,0.00,"[1, 3]",0.0085,4.2500
4.2950,Traveling to Target (t = 4.3s),,0.85920,0.00,"[1, 3]",0.0032,4.3000
4.3450,Traveling to Target (t = 4.3s),,0.84607,0.00,"[1, 3]",0.0047,4.3500
4.3950,Traveling to Target (t = 4.4s),,0.83278,0.00,"[1, 3]",0.0094,4.4000
4.4450,Traveling to Target (t = 4.4s),,0.81934,0.00,"[1, 3]",0.0068,4.4500
4.4950,Traveling to Target (t = 4.5s),,0.80575,0.00,"[1, 3]",0.0030,4.5000
4.5450,Traveling to Target (t = 4.5s),,0.79200,0.00,"[1, 3]",0.0031,4.5500
4.5950,Traveling to Target (t = 4.6s),,0.77810,0.00,"[1, 3]",0.0031,4.6000
4.6450,Traveling to Target (t = 4.6s),,0.76404,0.00,"[1, 3]",0.0031,4.6500
4.6950,Traveling to Target (t = 4.7s),,0.74984,0.00,"[1, 3]",0.0016,4.7000
4.7450,Traveling to Target (t = 4.7s),,0.73547,0.00,"[1, 3]",0.0030,4.7500
4.7950,Traveling to Target (t = 4.8s),,0.72096,0.00,"[1, 3]",0.0059,4.8000
4.8450,Traveling to Target (t = 4.8s),,0.70629,0.00,"[1, 3]",0.0049,4.8500
4.8950,Traveling to Target (t = 4.9s),,0.69147,0.00,"[1, 3]",0.0047,4.9000
4.9450,Traveling to Target (t = 4.9s),,0.67649,0.00,"[1, 3]",0.0031,4.9500
4.9950,Traveling to Target (t = 5.0s),,0.66137,0.00,"[1, 3]",0.0027,5.0000
5.0450,Traveling to Target (t = 5.0s),,0.64609,0.00,"[2, 3]",0.0091,5.0500
