Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Y_mm,Telemetry_Z_mm,Telemetry_Roll_deg,Telemetry_Pitch_deg,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Z,Current_Roll,Current_Pitch,Current_Yaw,Current_VX,Current_VY,Current_VZ,Current_WX,Current_WY,Current_WZ,Target_X,Target_Y,Target_Z,Target_Roll,Target_Pitch,Target_Yaw,Target_VX,Target_VY,Target_VZ,Target_WX,Target_WY,Target_WZ,Error_X,Error_Y,Error_Z,Error_Roll,Error_Pitch,Error_Yaw,Error_VX,Error_VY,Error_VZ,Error_WX,Error_WY,Error_WZ,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,RW_Torque_X,RW_Torque_Y,RW_Torque_Z,Total_MPC_Loop_Time,Timing_Violation
0,0.0450,0.0450,0.0500,0.050,APPROACHING,0,1000.00,1000.00,1000.00,0.00,0.00,90.00,1.00000,1.00000,1.00000,0.00000,0.00000,1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,-1.57080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.0000,,,,0.0046,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.0450,3,0,-0.269358,0.269358,1.525677,0.0000,NO
1,0.0950,0.0950,0.0500,0.050,APPROACHING,0,999.94,999.94,999.94,-0.23,0.23,91.30,0.99994,0.99994,0.99994,-0.00396,0.00405,1.59346,-0.00248,-0.00252,-0.00250,-0.16014,0.16014,0.90706,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99994,0.99994,0.99994,0.00396,-0.00405,-1.59346,0.00248,0.00252,0.00250,0.16014,-0.16014,-0.90706,0.0000,,,,0.0217,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.0950,3,0,-0.764841,0.758599,2.000000,0.0000,NO
2,0.1450,0.1450,0.0500,0.050,APPROACHING,0,999.75,999.75,999.75,-1.28,1.39,95.59,0.99975,0.99975,0.99975,-0.02231,0.02429,1.66829,-0.00482,-0.00517,-0.00500,-0.61432,0.61171,2.09612,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99975,0.99975,0.99975,0.02231,-0.02429,-1.66829,0.00482,0.00517,0.00500,0.61432,-0.61171,-2.09612,0.0000,,,,0.0050,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.1450,3,0,-1.999511,1.999946,2.000000,0.0000,NO
3,0.1950,0.1950,0.0500,0.050,APPROACHING,0,999.46,999.42,999.44,-4.33,5.21,103.13,0.99946,0.99942,0.99944,-0.07553,0.09094,1.79990,-0.00678,-0.00812,-0.00748,-1.79866,1.80512,3.28519,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99946,0.99942,0.99944,0.07553,-0.09094,-1.79990,0.00678,0.00812,0.00748,1.79866,-1.80512,-3.28519,0.0000,,,,0.0049,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.1950,3,0,-2.000000,2.000000,1.995811,0.0000,NO
4,0.2450,0.2450,0.0500,0.050,APPROACHING,0,999.09,998.93,999.00,-9.55,13.38,113.45,0.99909,0.99893,0.99900,-0.16672,0.23353,1.98004,-0.00800,-0.01152,-0.00984,-2.98329,2.99859,4.47177,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99909,0.99893,0.99900,0.16672,-0.23353,-1.98004,0.00800,0.01152,0.00984,2.98329,-2.99859,-4.47177,0.0000,,,,0.0050,,,,,,"[1.000, 0.000, 0.000, 1.000, 1.000, 0.000]",0x100110,0.2450,3,0,-2.000000,2.000000,2.000000,0.0000,NO
5,0.2950,0.2950,0.0500,0.050,APPROACHING,0,998.68,998.26,998.46,-15.53,26.60,126.11,0.99868,0.99826,0.99846,-0.27100,0.46433,2.20098,-0.00806,-0.01534,-0.01184,-4.16794,4.19205,5.66082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99868,0.99826,0.99846,0.27100,-0.46433,-2.20098,0.00806,0.01534,0.01184,4.16794,-4.19205,-5.66082,0.0000,,,,0.0050,,,,,,"[0.000, 1.000, 0.000, 1.000, 1.000, 0.000]",0x010110,0.2950,3,2,-2.000000,2.000000,2.000000,0.0000,NO
6,0.3450,0.3450,0.0500,0.050,APPROACHING,0,998.24,997.47,997.77,-19.92,45.20,141.94,0.99824,0.99747,0.99777,-0.34758,0.78893,2.47738,-0.00941,-0.01621,-0.01583,-5.35259,5.38551,6.84987,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99824,0.99747,0.99777,0.34758,-0.78893,-2.47738,0.00941,0.01621,0.01583,5.35259,-5.38551,-6.84987,0.0000,,,,0.0050,,,,,,"[0.000, 1.000, 0.000, 1.000, 1.000, 0.000]",0x010110,0.3450,3,0,-2.000000,1.995834,2.000000,0.0000,NO
7,0.3950,0.3950,0.0500,0.050,APPROACHING,0,997.77,996.62,996.88,-12.98,68.21,170.29,0.99777,0.99662,0.99688,-0.22658,1.19047,2.97214,-0.00905,-0.01807,-0.01967,-6.53729,6.57649,8.03887,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99777,0.99662,0.99688,0.22658,-1.19047,-2.97214,0.00905,0.01807,0.01967,6.53729,-6.57649,-8.03887,0.0000,,,,0.0048,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,0.3950,3,2,-2.000000,2.000000,1.995983,0.0000,NO
8,0.4450,0.4450,0.0500,0.050,APPROACHING,0,997.25,995.64,995.85,80.69,74.39,-72.32,0.99725,0.99564,0.99585,1.40829,1.29843,-1.26231,-0.01128,-0.02128,-0.02140,-7.72191,7.77000,9.22552,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99725,0.99564,0.99585,-1.40829,-1.29843,1.26231,0.01128,0.02128,0.02140,7.72191,-7.77000,-9.22552,0.0000,,,,0.0050,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,0.4450,3,0,-1.995912,1.998848,2.000000,0.0000,NO
9,0.4950,0.4950,0.0500,0.050,APPROACHING,0,996.68,994.47,994.75,98.70,44.21,-24.93,0.99668,0.99447,0.99475,1.72259,0.77160,-0.43516,-0.01098,-0.02535,-0.02253,-8.90416,8.96273,10.41458,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99668,0.99447,0.99475,-1.72259,-0.77160,0.43516,0.01098,0.02535,0.02253,8.90416,-8.96273,-10.41458,0.0000,,,,0.0058,,,,,,"[0.000, 1.000, 1.000, 0.000, 0.000, 1.000]",0x011001,0.4950,3,2,-1.999173,1.998213,2.000000,0.0000,NO
10,0.5450,0.5450,0.0500,0.050,APPROACHING,0,996.13,993.15,993.53,84.68,11.39,4.32,0.99613,0.99315,0.99353,1.47791,0.19885,0.07542,-0.01059,-0.02769,-0.02600,-10.08836,10.15513,11.60359,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99613,0.99315,0.99353,-1.47791,-0.19885,-0.07542,0.01059,0.02769,0.02600,10.08836,-10.15513,-11.60359,0.0000,,,,0.0070,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,0.5450,3,2,-2.000000,2.000000,2.000000,0.0000,NO
11,0.5950,0.5950,0.0500,0.050,APPROACHING,0,995.56,991.68,992.19,52.58,-10.60,44.95,0.99556,0.99168,0.99219,0.91775,-0.18495,0.78458,-0.01177,-0.03139,-0.02758,-11.27303,11.34861,12.79259,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99556,0.99168,0.99219,-0.91775,0.18495,-0.78458,0.01177,0.03139,0.02758,11.27303,-11.34861,-12.79259,0.0000,,,,0.0364,,,,,,"[1.000, 0.000, 1.000, 0.000, 1.000, 0.000]",0x101010,0.5950,3,2,-2.000000,2.000000,2.000000,0.0000,NO
12,0.6450,0.6450,0.0500,0.050,APPROACHING,0,994.96,990.07,990.71,10.67,-1.12,94.96,0.99496,0.99007,0.99071,0.18628,-0.01951,1.65745,-0.01173,-0.03319,-0.03132,-12.45771,12.54210,13.98159,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99496,0.99007,0.99071,-0.18628,0.01951,-1.65745,0.01173,0.03319,0.03132,12.45771,-12.54210,-13.98159,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.6450,0,3,0.000000,0.000000,0.000000,0.0000,NO
13,0.6950,0.6950,0.0500,0.050,APPROACHING,0,994.37,988.41,989.15,-14.45,37.08,134.46,0.99437,0.98841,0.98915,-0.25216,0.64720,2.34675,-0.01173,-0.03319,-0.03132,-12.45771,12.54210,13.98159,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99437,0.98841,0.98915,0.25216,-0.64720,-2.34675,0.01173,0.03319,0.03132,12.45771,-12.54210,-13.98159,0.0000,,,,0.0145,,,,,,"[0.000, 1.000, 0.000, 1.000, 1.000, 0.000]",0x010110,0.6950,3,3,-1.984320,2.000000,1.997693,0.0000,NO
14,0.7450,0.7450,0.0500,0.050,APPROACHING,0,993.78,986.71,987.49,37.11,79.09,-127.92,0.99378,0.98671,0.98749,0.64777,1.38039,-2.23270,-0.01127,-0.03512,-0.03493,-13.63303,13.73530,15.16950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99378,0.98671,0.98749,-0.64777,-1.38039,2.23270,0.01127,0.03512,0.03493,13.63303,-13.73530,-15.16950,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.7450,0,3,0.000000,0.000000,0.000000,0.0000,NO
15,0.7950,0.7950,0.0500,0.050,APPROACHING,0,993.21,984.95,985.74,98.55,36.90,-18.50,0.99321,0.98495,0.98574,1.71997,0.64402,-0.32295,-0.01127,-0.03512,-0.03493,-13.63303,13.73530,15.16950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99321,0.98495,0.98574,-1.71997,-0.64402,0.32295,0.01127,0.03512,0.03493,13.63303,-13.73530,-15.16950,0.0000,,,,0.0331,,,,,,"[0.000, 1.000, 1.000, 0.000, 0.000, 1.000]",0x011001,0.7950,3,3,-1.999866,2.000000,2.000000,0.0000,NO
16,0.8450,0.8450,0.0500,0.050,APPROACHING,0,992.67,983.14,983.91,67.96,-4.56,27.46,0.99267,0.98314,0.98391,1.18608,-0.07966,0.47932,-0.00960,-0.03746,-0.03781,-14.81763,14.92883,16.35845,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99267,0.98314,0.98391,-1.18608,0.07966,-0.47932,0.00960,0.03746,0.03781,14.81763,-14.92883,-16.35845,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.8450,0,3,0.000000,0.000000,0.000000,0.0000,NO
17,0.8950,0.8950,0.0500,0.050,APPROACHING,0,992.19,981.27,982.02,15.67,-3.88,89.46,0.99219,0.98127,0.98202,0.27351,-0.06775,1.56131,-0.00960,-0.03746,-0.03781,-14.81763,14.92883,16.35845,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99219,0.98127,0.98202,-0.27351,0.06775,-1.56131,0.00960,0.03746,0.03781,14.81763,-14.92883,-16.35845,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.8950,0,0,0.000000,0.000000,0.000000,0.0000,NO
18,0.9450,0.9450,0.0500,0.050,APPROACHING,0,991.71,979.39,980.13,-14.78,40.15,136.87,0.99171,0.97939,0.98013,-0.25789,0.70079,2.38880,-0.00960,-0.03746,-0.03781,-14.81763,14.92883,16.35845,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99171,0.97939,0.98013,0.25789,-0.70079,-2.38880,0.00960,0.03746,0.03781,14.81763,-14.92883,-16.35845,0.0000,,,,0.0363,,,,,,"[0.000, 1.000, 0.000, 1.000, 1.000, 0.000]",0x010110,0.9450,3,3,-2.000000,1.999307,2.000000,0.0000,NO
19,0.9950,0.9950,0.0500,0.050,APPROACHING,0,991.24,977.47,978.15,84.49,74.38,-70.73,0.99124,0.97747,0.97815,1.47463,1.29815,-1.23445,-0.00857,-0.03948,-0.04116,-16.00234,16.12194,17.54738,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99124,0.97747,0.97815,-1.47463,-1.29815,1.23445,0.00857,0.03948,0.04116,16.00234,-16.12194,-17.54738,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,0.9950,0,3,0.000000,0.000000,0.000000,0.0000,NO
20,1.0450,1.0450,0.0500,0.050,APPROACHING,0,990.81,975.50,976.09,90.76,18.74,-2.49,0.99081,0.97550,0.97609,1.58410,0.32710,-0.04352,-0.00857,-0.03948,-0.04116,-16.00234,16.12194,17.54738,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99081,0.97550,0.97609,-1.58410,-0.32710,0.04352,0.00857,0.03948,0.04116,16.00234,-16.12194,-17.54738,0.0000,,,,0.0221,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,1.0450,3,3,-2.000000,2.000000,1.996093,0.0000,NO
21,1.0950,1.0950,0.0500,0.050,APPROACHING,0,990.33,973.44,973.99,41.08,-11.29,59.74,0.99033,0.97344,0.97399,0.71693,-0.19698,1.04273,-0.00965,-0.04304,-0.04263,-17.18693,17.31557,18.73400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99033,0.97344,0.97399,-0.71693,0.19698,-1.04273,0.00965,0.04304,0.04263,17.18693,-17.31557,-18.73400,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.0950,0,3,0.000000,0.000000,0.000000,0.0000,NO
22,1.1450,1.1450,0.0500,0.050,APPROACHING,0,989.85,971.29,971.86,-8.00,23.42,122.46,0.98985,0.97129,0.97186,-0.13966,0.40881,2.13728,-0.00965,-0.04304,-0.04263,-17.18693,17.31557,18.73400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98985,0.97129,0.97186,0.13966,-0.40881,-2.13728,0.00965,0.04304,0.04263,17.18693,-17.31557,-18.73400,0.0000,,,,0.0048,,,,,,"[0.000, 1.000, 0.000, 1.000, 1.000, 0.000]",0x010110,1.1450,3,3,-1.969164,2.000000,1.988191,0.0000,NO
23,1.1950,1.1950,0.0500,0.050,APPROACHING,0,989.34,969.11,969.63,48.45,79.29,-115.57,0.98934,0.96911,0.96963,0.84566,1.38395,-2.01710,-0.00980,-0.04465,-0.04623,-18.35303,18.50851,19.91670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98934,0.96911,0.96963,-0.84566,-1.38395,2.01710,0.00980,0.04465,0.04623,18.35303,-18.50851,-19.91670,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.1950,0,3,0.000000,0.000000,0.000000,0.0000,NO
24,1.2450,1.2450,0.0500,0.050,APPROACHING,0,988.85,966.88,967.32,91.68,19.73,-3.28,0.98885,0.96688,0.96732,1.60012,0.34437,-0.05724,-0.00980,-0.04465,-0.04623,-18.35303,18.50851,19.91670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98885,0.96688,0.96732,-1.60012,-0.34437,0.05724,0.00980,0.04465,0.04623,18.35303,-18.50851,-19.91670,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.2450,0,0,0.000000,0.000000,0.000000,0.0000,NO
25,1.2950,1.2950,0.0500,0.050,APPROACHING,0,988.36,964.65,965.01,36.11,-10.85,65.88,0.98836,0.96465,0.96501,0.63024,-0.18938,1.14976,-0.00980,-0.04465,-0.04623,-18.35303,18.50851,19.91670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98836,0.96465,0.96501,-0.63024,0.18938,-1.14976,0.00980,0.04465,0.04623,18.35303,-18.50851,-19.91670,0.0000,,,,0.0407,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.2950,0,0,0.000000,0.000000,0.000000,0.0000,NO
26,1.3450,1.3450,0.0500,0.050,APPROACHING,0,987.87,962.41,962.70,-11.76,31.98,129.88,0.98787,0.96241,0.96270,-0.20522,0.55820,2.26688,-0.00980,-0.04465,-0.04623,-18.35303,18.50851,19.91670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98787,0.96241,0.96270,0.20522,-0.55820,-2.26688,0.00980,0.04465,0.04623,18.35303,-18.50851,-19.91670,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.3450,0,0,0.000000,0.000000,0.000000,0.0000,NO
27,1.3950,1.3950,0.0500,0.050,APPROACHING,0,987.38,960.18,960.39,89.17,72.93,-64.68,0.98738,0.96018,0.96039,1.55635,1.27293,-1.12883,-0.00980,-0.04465,-0.04623,-18.35303,18.50851,19.91670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98738,0.96018,0.96039,-1.55635,-1.27293,1.12883,0.00980,0.04465,0.04623,18.35303,-18.50851,-19.91670,0.0000,,,,0.0100,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,1.3950,3,3,-2.000000,1.994182,1.990999,0.0000,NO
28,1.4450,1.4450,0.0500,0.050,APPROACHING,0,986.91,957.85,958.06,83.90,8.77,8.17,0.98691,0.95785,0.95806,1.46430,0.15304,0.14261,-0.00831,-0.04825,-0.04635,-19.53766,19.69888,21.10006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98691,0.95785,0.95806,-1.46430,-0.15304,-0.14261,0.00831,0.04825,0.04635,19.53766,-19.69888,-21.10006,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.4450,0,3,0.000000,0.000000,0.000000,0.0000,NO
29,1.4950,1.4950,0.0500,0.050,APPROACHING,0,986.49,955.44,955.74,19.41,-5.24,85.81,0.98649,0.95544,0.95574,0.33874,-0.09140,1.49767,-0.00831,-0.04825,-0.04635,-19.53766,19.69888,21.10006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98649,0.95544,0.95574,-0.33874,0.09140,-1.49767,0.00831,0.04825,0.04635,19.53766,-19.69888,-21.10006,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.4950,0,0,0.000000,0.000000,0.000000,0.0000,NO
30,1.5450,1.5450,0.0500,0.050,APPROACHING,0,986.08,953.03,953.42,-15.95,53.48,148.69,0.98608,0.95303,0.95342,-0.27837,0.93341,2.59516,-0.00831,-0.04825,-0.04635,-19.53766,19.69888,21.10006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98608,0.95303,0.95342,0.27837,-0.93341,-2.59516,0.00831,0.04825,0.04635,19.53766,-19.69888,-21.10006,0.0000,,,,0.0242,,,,,,"[0.000, 1.000, 0.000, 1.000, 0.000, 1.000]",0x010101,1.5450,3,3,-1.981139,2.000000,1.999240,0.0000,NO
31,1.5950,1.5950,0.0500,0.050,APPROACHING,0,985.59,950.55,951.07,101.51,45.78,-25.46,0.98559,0.95055,0.95107,1.77167,0.79896,-0.44434,-0.01012,-0.05133,-0.04779,-20.71119,20.89185,22.28901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98559,0.95055,0.95107,-1.77167,-0.79896,0.44434,0.01012,0.05133,0.04779,20.71119,-20.89185,-22.28901,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.5950,0,3,0.000000,0.000000,0.000000,0.0000,NO
32,1.6450,1.6450,0.0500,0.050,APPROACHING,0,985.09,947.98,948.68,55.58,-9.47,43.50,0.98509,0.94798,0.94868,0.96999,-0.16530,0.75918,-0.01012,-0.05133,-0.04779,-20.71119,20.89185,22.28901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98509,0.94798,0.94868,-0.96999,0.16530,-0.75918,0.01012,0.05133,0.04779,20.71119,-20.89185,-22.28901,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.6450,0,0,0.000000,0.000000,0.000000,0.0000,NO
33,1.6950,1.6950,0.0500,0.050,APPROACHING,0,984.58,945.42,946.29,-6.84,22.23,121.40,0.98458,0.94542,0.94629,-0.11935,0.38801,2.11882,-0.01012,-0.05133,-0.04779,-20.71119,20.89185,22.28901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98458,0.94542,0.94629,0.11935,-0.38801,-2.11882,0.01012,0.05133,0.04779,20.71119,-20.89185,-22.28901,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.6950,0,0,0.000000,0.000000,0.000000,0.0000,NO
34,1.7450,1.7450,0.0500,0.050,APPROACHING,0,984.08,942.85,943.90,84.24,74.81,-71.86,0.98408,0.94285,0.94390,1.47035,1.30574,-1.25414,-0.01012,-0.05133,-0.04779,-20.71119,20.89185,22.28901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98408,0.94285,0.94390,-1.47035,-1.30574,1.25414,0.01012,0.05133,0.04779,20.71119,-20.89185,-22.28901,0.0000,,,,0.0407,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.7450,0,0,0.000000,0.000000,0.000000,0.0000,NO
35,1.7950,1.7950,0.0500,0.050,APPROACHING,0,983.57,940.28,941.51,81.38,5.97,11.80,0.98357,0.94028,0.94151,1.42040,0.10415,0.20600,-0.01012,-0.05133,-0.04779,-20.71119,20.89185,22.28901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98357,0.94028,0.94151,-1.42040,-0.10415,-0.20600,0.01012,0.05133,0.04779,20.71119,-20.89185,-22.28901,0.0000,,,,0.0286,,,,,,"[1.000, 0.000, 1.000, 0.000, 0.000, 1.000]",0x101001,1.7950,3,3,-2.000000,1.998943,1.985789,0.0000,NO
36,1.8450,1.8450,0.0500,0.050,APPROACHING,0,983.06,937.62,939.09,11.09,0.44,96.28,0.98306,0.93762,0.93909,0.19351,0.00775,1.68044,-0.00933,-0.05499,-0.04836,-21.89550,22.08525,23.46939,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98306,0.93762,0.93909,-0.19351,-0.00775,-1.68044,0.00933,0.05499,0.04836,21.89550,-22.08525,-23.46939,0.0000,,,,0.0408,,,,,,"[0.000, 0.000, 0.000, 0.000, 0.000, 0.000]",0x000000,1.8450,0,3,0.000000,0.000000,0.000000,0.0000,NO
